config,question,chunking,retrieval,llm,embedding,answer,generation_time,top_retrieval_scores,avg_retrieval_score,retrieved_chunks,context_overlap,answer_relevance,precision_at_k,recall,mrr
mistral+nomic,How can I signal for rescue?,fixed_size,dense_nomic,mistral,nomic,"In a survival situation, signaling for help is crucial. Here are some practical methods based on your provided context:

1. Use visual or electronic signaling devices if available. This could be a flag, reflective material on an oar, or an emergency radio. Raise them as high as possible to attract attention.

2. Operate the emergency radio according to the instructions provided. Use it only when friendly aircraft are in the area.

3. Learn various signaling techniques, devices, and articles described in manuals. Adapt these methods for different environments and practice using them before needed. Preplanned, practiced signals can increase your chances of rescue.",3.210066795349121,"[0.8083891562965807, 0.7916639264872432, 0.7541836428565555]",0.7847455752134597,"['nomic_FM3-05-70_fixed_452', 'nomic_FM21-76_fixed_493', 'nomic_FM3-05-70_fixed_553']",0.7448979591836735,0.9058612585067749,0.7847455752134597,0.7847455752134597,0.8083891562965807
mistral+nomic,How can I signal for rescue?,sentence,dense_nomic,mistral,nomic,"To increase your chances of being rescued, employ various visual and audio signaling methods. Firstly, raise any available flags or reflective materials such as an oar high to attract attention. Secondly, utilize emergency radios like the AN/PRC-90 or AN/PRC-112 if friendly aircraft are nearby. Ensure you know how to operate them and send/receive messages effectively.

Audio signals can also be useful; whistles, gunshots, or other loud noises can help draw rescuers towards you. Lastly, don't hesitate to use sea dye markers when needed as they might be your last chance for a rescue signal. Always remember, becoming familiar with the radios in your unit and learning how to operate them is crucial. Stay safe!",3.787405490875244,"[0.8327999483434033, 0.7886881044485624, 0.7616785187531189]",0.7943888571816949,"['nomic_FM3-05-70_sent_502', 'nomic_FM21-76_sent_469', 'nomic_FM3-05-70_sent_631']",0.6864406779661016,0.9134002923965454,0.7943888571816949,0.7943888571816949,0.8327999483434033
mistral+nomic,What should I do if I get lost in the wilderness?,page,dense_nomic,mistral,nomic,"If you find yourself lost in the wilderness, first assess your situation by checking your surroundings, physical condition, and what equipment you have left. In cold or wet climates, put on additional clothing to prevent hypothermia. If you're in a swampy area, be aware of the challenging terrain with thorny undergrowth and reduced visibility. Use the sidestroke or breaststroke to conserve strength if you need to swim through high surf. Lastly, keep your survival plan flexible as conditions may change. Good luck!",2.615899085998535,"[0.6962771678143581, 0.6955757458752984, 0.6732806155709753]",0.6883778430868772,"['nomic_FM3-05-70_page_11', 'nomic_FM21-76_page_142', 'nomic_FM21-76_page_182']",0.8048780487804879,0.8623071908950806,0.6883778430868772,0.6883778430868772,0.6962771678143581
mistral+nomic,What should I do if I get lost in the wilderness?,fixed_size,dense_nomic,mistral,nomic,"Firstly, don't panic. Take a moment to assess your surroundings and orient yourself using landmarks or your map if you have one. If not, follow animal tracks or game trails as they often lead towards water sources or clearings. Be cautious around electric or telephone lines, as they might be guarded. In dense vegetation, maintain constant awareness of your surroundings to find a general line of travel towards safety. Remember to conserve water and ration supplies if necessary. Always stay observant and use all your senses to evaluate the situation. Most importantly, remember where you are so you can retrace your steps back when found.",3.0020954608917236,"[0.7027200256247632, 0.6943987503171267, 0.7001519931411339]",0.699090256361008,"['nomic_FM3-05-70_fixed_3', 'nomic_FM21-76_fixed_332', 'nomic_FM3-05-70_fixed_380']",0.6990291262135923,0.8506311178207397,0.699090256361008,0.699090256361008,0.7027200256247632
mistral+nomic,What should I do if I get lost in the wilderness?,sentence,dense_nomic,mistral,nomic,"If you find yourself lost in the wilderness, here are a few steps to help increase your chances of being found:

1. Stay Calm: It's essential to keep a level head and not panic. This will help you think more clearly and make better decisions.

2. Assess Your Surroundings: Try to determine where you are and in which direction you need to go. Look for landmarks, rivers, or mountains that can help guide you.

3. Signal for Help: Make yourself visible to potential rescuers by creating a smoke signal using dry materials and a fire if possible. You can also use mirrors or bright clothing to reflect sunlight.

4. Conserve Energy: Avoid exerting yourself too much as it could lead to exhaustion. Instead, move slowly and efficiently, focusing on finding a water source and shelter to protect yourself from the elements.

5. Stay Put: If possible, stay at your",4.473762035369873,"[0.6864719535280781, 0.6813987634318234, 0.6777952216129722]",0.6818886461909579,"['nomic_FM3-05-70_sent_420', 'nomic_FM3-05-70_sent_419', 'nomic_FM21-76_sent_2']",0.4460431654676259,0.7882317304611206,0.6818886461909579,0.6818886461909579,0.6864719535280781
mistral+nomic,How do I treat a broken bone in the wilderness?,page,dense_nomic,mistral,nomic,"In case of a broken bone in the wilderness, it's crucial to understand that minimizing manipulation is key due to potential complications such as nerve or blood vessel damage. First, try to immobilize the affected area using available materials like splints (sticks, branches) and bandages. If there's an open fracture, clean the wound carefully using purified water and antiseptic, then cover it with a sterile dressing to prevent infection.

If you suspect severe nerve or vessel damage due to signs of shock, numbness, swelling, coolness, or pallor below the break, prioritize control of internal bleeding. Use pressure dressings, tourniquets, or pressure points if necessary. In all cases, evacuate the injured person as soon as possible to receive proper medical attention.",3.9346563816070557,"[0.7317751307531445, 0.7280048034426475, 0.7159359740675924]",0.7252386360877948,"['nomic_FM3-05-70_page_48', 'nomic_FM21-76_page_28', 'nomic_FM21-76_page_27']",0.559322033898305,0.8975646495819092,0.7252386360877948,0.7252386360877948,0.7317751307531445
mistral+nomic,How do I treat a broken bone in the wilderness?,fixed_size,dense_nomic,mistral,nomic,"Treating a broken bone in the wilderness requires care and caution to prevent further complications. Firstly, try to immobilize the affected area using makeshift splints like sticks or sturdy materials. Avoid moving the bone excessively as it could cause damage to nerves or blood vessels.

If you suspect a fracture, look out for signs such as swelling, numbness, coolness, paleness, and shock in the victim. In such cases, minimize manipulation of the break and seek immediate help if possible.

To alleviate discomfort, wrap the broken bone with clean, dry clothing to provide a barrier against cold weather and potential infections. Create a shelter around the injured person to protect them from the elements.

Use external heat sources like warm liquids, prewarmed sleeping bags, hot water bottles, or fires placed on either side of the victim to relieve pain and promote blood circulation. If the victim is",4.483513593673706,"[0.7367100992626882, 0.7292509748173525, 0.716215420363287]",0.7273921648144426,"['nomic_FM21-76_fixed_72', 'nomic_FM3-05-70_fixed_78', 'nomic_FM3-05-70_fixed_76']",0.5704225352112676,0.8535574674606323,0.7273921648144426,0.7273921648144426,0.7367100992626882
mistral+nomic,How do I treat a broken bone in the wilderness?,sentence,dense_nomic,mistral,nomic,"In the wilderness, treating a broken bone requires careful attention to avoid further injury. If you're alone, find shelter in a depression or behind a tree to protect yourself from the elements. For a fracture, try to immobilize the affected area using improvised materials like sticks, clothing, or even your backpack for splinting.

If it's an open (or compound) fracture where the bone protrudes through the skin, clean the wound gently with sterile water if available, or use purified water from a water filter. Cover the area with a clean cloth to prevent infection and further contamination.

For both types of fractures, avoid manipulating the injured area excessively as it can cause swelling, numbness, or signs of shock, which may indicate that a major vessel has been severed. If this happens, control internal bleeding by elevating the victim's legs above their heart and applying pressure to the wound.",6.6032185554504395,"[0.7235805119478904, 0.7252596593331179, 0.72122444567383]",0.7233548723182794,"['nomic_FM21-76_sent_63', 'nomic_FM21-76_sent_64', 'nomic_FM3-05-70_sent_77']",0.5563380281690141,0.8679792881011963,0.7233548723182794,0.7233548723182794,0.7235805119478904
mistral+nomic,What are the signs of hypothermia and how do I treat it?,page,dense_nomic,mistral,nomic,"Hypothermia is a condition where your body temperature drops below normal, often due to prolonged exposure to cold or sudden immersion in cold water. Early symptoms include uncontrollable shivering, exhaustion, and confusion. As it progresses, shivering may stop, speech becomes slurred, and there could be loss of coordination.

To treat hypothermia, move the person out of the cold immediately and remove wet clothing. Insulate them with warm blankets or your own clothing if necessary. If available, use an insulated blanket designed for emergencies. If possible, gently warm the center of the body first - chest, neck, armpits, and groin. Never put a hypothermic person in hot water or give them alcohol as it can worsen their condition. Instead, offer warm, non-alcoholic beverages once they're stable. Seek medical help immediately if you suspect hypotherm",5.761728763580322,"[0.8234033526855937, 0.7901036666590776, 0.772569956997758]",0.7953589921141431,"['nomic_FM21-76_page_150', 'nomic_FM3-05-70_page_236', 'nomic_FM21-76_page_36']",0.5909090909090909,0.9351024627685547,0.7953589921141431,0.7953589921141431,0.8234033526855937
mistral+nomic,What are the signs of hypothermia and how do I treat it?,fixed_size,dense_nomic,mistral,nomic,"Signs of hypothermia include uncontrollable shivering, slurred speech, confusion, slow response time, and possibly loss of consciousness. In severe cases, the victim may become unconscious without any shivering at all. To treat hypothermia, if the person is conscious, provide them with hot, sweetened fluids such as honey or dextrose. If they are unconscious, do not force them to drink. Instead, keep them warm and seek immediate medical attention. Also, be careful not to rewarm the victim too quickly, as this could lead to dangerous complications like heart rhythm disturbances. Additionally, avoid placing the hypothermic person in a sleeping bag with others, as they could potentially also become victims of hypothermia.",4.580993890762329,"[0.8216097659339171, 0.8103489999402163, 0.7815336992068115]",0.804497488360315,"['nomic_FM3-05-70_fixed_404', 'nomic_FM21-76_fixed_356', 'nomic_FM3-05-70_fixed_406']",0.5963302752293578,0.8975290656089783,0.804497488360315,0.804497488360315,0.8216097659339171
mistral+nomic,What are the signs of hypothermia and how do I treat it?,sentence,dense_nomic,mistral,nomic,"Signs of hypothermia can include shivering, vomiting, diarrhea, struggling, shouting, prolonged unconsciousness, and rebound heatstroke within 48 hours. In severe cases, cardiac arrest may occur. If you suspect someone has hypothermia, move them to a sheltered location away from wind, rain, and cold. Remove wet clothes, dress them in dry clothing, and warm them with blankets or hot water bottles. Replace lost fluids with warm fluids like broth or tea. Treat for dehydration by providing lightly salted water. If the person is unresponsive or shows signs of cardiac arrest, be prepared to perform CPR. Seek immediate medical attention if possible.",4.637605667114258,"[0.8028357150378146, 0.7901084372806497, 0.7891412718055423]",0.7940284747080022,"['nomic_FM3-05-70_sent_445', 'nomic_FM3-05-70_sent_117', 'nomic_FM21-76_sent_92']",0.696969696969697,0.9077047109603882,0.7940284747080022,0.7940284747080022,0.8028357150378146
mistral+minilm,How do I find water in the desert?,page,dense_minilm,mistral,minilm,"In the harsh desert environment, finding water can be quite challenging. One method is to tap into barrel cacti, but since you might not have a machete, it's difficult and time-consuming to cut through the spines and tough rind. Instead, locate a barrel cactus and carefully cut off its top. Then, squeeze the pulp to obtain the juice. However, do remember that the pulp itself is inedible, so discard it after sucking out the juice.

Another interesting trick is to take advantage of heavy dew, especially before sunrise. Tie rags or tufts of fine grass around your ankles and walk through dew-covered grass. As the rags absorb the dew, wring it into a container to collect water. Repeat this process until you have enough water or the dew disappears. Keep in mind that Australian natives can collect as much as a",5.599707841873169,"[0.6761172018108593, 0.5494382280212979, 0.5297973334662001]",0.5851175877661191,"['minilm_FM3-05-70_page_90', 'minilm_FM21-76_page_143', 'minilm_FM21-76_page_56']",0.8345323741007195,0.7143554091453552,0.5851175877661191,0.5851175877661191,0.6761172018108593
mistral+minilm,How do I find water in the desert?,fixed_size,dense_minilm,mistral,minilm,"In the scorching desert, finding water is crucial. Firstly, follow trails as they often lead to water sources. Look for signs of camps, campfire ashes, animal droppings, or trampled terrain. Additionally, keep an eye out for flocks of birds circling over water holes, especially during dawn and sunset when their flight patterns become more noticeable.

Another method is digging behind the first group of sand dunes. This will help you collect fresh water that seeps into the ground in valleys and low areas. Lastly, remember to dig deep into a sand dune belt for better chances of finding water. Stay safe!",3.3842272758483887,"[0.701944256417901, 0.6633458849777946, 0.5858646432733473]",0.6503849282230143,"['minilm_FM3-05-70_fixed_150', 'minilm_FM3-05-70_fixed_148', 'minilm_FM3-05-70_fixed_145']",0.7,0.7242919206619263,0.6503849282230143,0.6503849282230143,0.701944256417901
mistral+minilm,How do I find water in the desert?,sentence,dense_minilm,mistral,minilm,"In the desert, keep an eye out for trails that converge as they often lead to water sources. Look for signs of camps, campfire ashes, animal droppings, or trampled terrain which might mark these trails. Additionally, flocks of birds circling overhead can indicate a water hole, especially at dawn and sunset.",1.804112434387207,"[0.6916648561163341, 0.6405815962333221, 0.5861718533187317]",0.6394727685561293,"['minilm_FM3-05-70_sent_156', 'minilm_FM3-05-70_sent_154', 'minilm_FM3-05-70_sent_394']",0.74,0.9163501262664795,0.6394727685561293,0.6394727685561293,0.6916648561163341
mistral+minilm,What should I do if I encounter a venomous snake?,page,dense_minilm,mistral,minilm,"When you come across a venomous snake, it's essential to maintain a safe distance and avoid any sudden movements that may provoke it. Try to identify the species if possible, but remember that safely examining a dead snake is the only way to positively determine if it's venomous or not.

In case you cannot identify the snake, be cautious and assume it's venomous. Back away slowly while keeping your eyes on the snake, and never put your hands into dark places, step over fallen trees, walk through heavy brush, or tall grass without carefully checking first for snakes. If a bite occurs, seek medical help immediately.",3.2091026306152344,"[0.6820437958504505, 0.6718449041956721, 0.6676089876755664]",0.6738325625738963,"['minilm_FM3-05-70_page_531', 'minilm_FM3-05-70_page_537', 'minilm_FM3-05-70_page_569']",0.6764705882352942,0.7325048446655273,0.6738325625738963,0.6738325625738963,0.6820437958504505
mistral+minilm,What should I do if I encounter a venomous snake?,fixed_size,dense_minilm,mistral,minilm,"When you come across a venomous snake, it's crucial to maintain a safe distance and avoid any direct contact. Snakes may become agitated easily, so try not to startle them. If the snake is in your immediate vicinity or poses an imminent threat, slowly back away while keeping your eyes on it. Do not provoke or attempt to catch the snake as it may increase the risk of a bite.

If you have been bitten by a venomous snake, try to stay calm and seek medical attention immediately. Remove any tight clothing around the affected area, but do not apply a tourniquet, suck out the venom, or attempt to walk long distances as these actions are not recommended in survival manuals. Instead, clean the wound with water if possible and splint it to prevent movement while awaiting help.",3.9407615661621094,"[0.6958530901409858, 0.6844487502929707, 0.6704318979205445]",0.6835779127848336,"['minilm_FM3-05-70_fixed_832', 'minilm_FM3-05-70_fixed_304', 'minilm_FM21-76_fixed_87']",0.518796992481203,0.7641514539718628,0.6835779127848336,0.6835779127848337,0.6958530901409858
mistral+minilm,What should I do if I encounter a venomous snake?,sentence,dense_minilm,mistral,minilm,"If you come across a venomous snake, it's essential to maintain a safe distance and avoid any provocation. Observe the snake from afar and allow it to move away on its own. It is crucial not to make sudden movements or try to capture or kill the snake as this may increase the chance of getting bitten.

If someone gets bitten, stay calm and reassure the victim. Maintain their stillness to slow down venom spread. Remove any constricting items such as watches, rings, bracelets, etc., from the affected area if possible. Clean the bite site with available water and apply a clean, dry dressing or cloth if possible.

Seek immediate medical attention and inform them about the snakebite. If you have access to first aid supplies, administer intravenous fluids to help stabilize the patient until professional help arrives. In some cases, breathing difficulties, paralysis, weakness, twitching,",4.38626503944397,"[0.6887059685302396, 0.6718573502776776, 0.6703701018233161]",0.6769778068770776,"['minilm_FM3-05-70_sent_96', 'minilm_FM3-05-70_sent_897', 'minilm_FM21-76_sent_78']",0.5314685314685315,0.8331854343414307,0.6769778068770776,0.6769778068770776,0.6887059685302396
mistral+minilm,How can I build a shelter in cold weather?,page,dense_minilm,mistral,minilm,"In cold weather, building a shelter can be crucial for survival. Here's a simple method using resources you might find in nature. First, locate a tree with bushy branches that offer overhead cover. Next, dig out snow around the tree trunk to create a pit of your desired depth and diameter, or until you reach the ground. Pack the snow around the top and inside the hole for support.

Afterward, gather evergreen boughs and place them over the pit to provide additional overhead cover. This shelter will help shield you from the cold, wind, and potentially enemy observation. If you have a snow saw or knife, you can also construct an efficient Snow House or Igloo in areas suitable for cutting snow blocks. Lastly, consider creating a Lean-To Shelter by following similar steps but using natural formations like rocks or logs as the base.",3.9618518352508545,"[0.7035397711221809, 0.6918189484243293, 0.6890111256496975]",0.694789948398736,"['minilm_FM21-76_page_38', 'minilm_FM21-76_page_49', 'minilm_FM21-76_page_155']",0.8057553956834532,0.8555096387863159,0.694789948398736,0.694789948398736,0.7035397711221809
mistral+minilm,How can I build a shelter in cold weather?,fixed_size,dense_minilm,mistral,minilm,"To create a shelter in cold weather, especially if you're in a wooded area with snow available, follow these steps:

1. Find a tree with bushy branches that offers overhead cover.
2. Dig out the snow around the tree trunk to your desired depth or until you reach the ground.
3. Pack the excavated snow around the top and inside of the hole for support.
4. Gather other evergreen boughs, cut them if necessary, and place them over the pit to act as a roof. This will help insulate and protect you from the cold.

For insect bites, refer to Chapter 11 for information on prevention and treatment. Keep warm and dry to maintain your body temperature in cold weather. Proper clothing is essential for this purpose.",3.698232650756836,"[0.7388043544944156, 0.7081279594164949, 0.6935672377791279]",0.7134998505633461,"['minilm_FM3-05-70_fixed_414', 'minilm_FM21-76_fixed_366', 'minilm_FM21-76_fixed_127']",0.7666666666666667,0.8525981307029724,0.7134998505633461,0.7134998505633461,0.7388043544944156
mistral+minilm,How can I build a shelter in cold weather?,sentence,dense_minilm,mistral,minilm,"In cold weather, building a shelter is crucial for survival. Here are two effective field-expedient shelters you can construct:

1. Snow Cave Shelter: Find a deep snow drift and dig a tunnel with an entrance about 3 feet high. Make the cave large enough to lie down but not too spacious to conserve heat. Remember, it will get wet while building, so choose a dry location if possible. The insulating qualities of snow make this shelter very effective.

2. Lean-To Shelter: This is another efficient shelter that can be made using available materials like trees or large rocks. Find a windbreak and lean a long branch against it, then cover the branch with foliage, snow, or any other insulating material you have on hand. Construct this shelter in a way that blocks the entrance to keep the heat in and the wind out. Keep the shelter no larger than necessary to reduce heating space.",4.308741331100464,"[0.814384272844251, 0.7132281785655653, 0.7067129855686755]",0.7447751456594972,"['minilm_FM3-05-70_sent_458', 'minilm_FM21-76_sent_348', 'minilm_FM3-05-70_sent_463']",0.7191780821917808,0.8694546222686768,0.7447751456594972,0.7447751456594972,0.814384272844251
mistral+minilm,What are the best methods to purify water for drinking?,page,dense_minilm,mistral,minilm,"In various scenarios, you'll want to purify water from sources like lakes, ponds, swamps, or streams—especially if they're near human settlements or in tropical regions. One effective method is boiling the water (as mentioned in Figure 6-9). However, when you don't have a proper container, improvise one with plastic or water-resistant cloth, pleating it to form a bowl, and hold the pleats using pins or other items. Stay alert for natural resources that can help replenish your water supply. It's crucial not to drink untreated water from potentially contaminated sources.",3.0521228313446045,"[0.7285316094928419, 0.6805193244789813, 0.5654843135778193]",0.6581784158498808,"['minilm_FM3-05-70_page_100', 'minilm_FM21-76_page_61', 'minilm_FM21-76_page_55']",0.7472527472527473,0.7914385199546814,0.6581784158498808,0.6581784158498808,0.7285316094928419
mistral+minilm,What are the best methods to purify water for drinking?,fixed_size,dense_minilm,mistral,minilm,"To ensure safe drinking water, you have a few options. The vegetation bag still is highly efficient for producing clean water, especially when freshwater sources are scarce. This method involves filling a plastic bag with plants, adding polluted water, and allowing the soil to filter it as the water condenses on the plastic and drains into a container.

Another effective method is creating a filtering system using sand, crushed rock, charcoal, or cloth inside bamboo, a hollow log, or clothing. This setup helps remove impurities from your water source.

Lastly, if you're dealing with water that has an unpleasant odor, adding activated charcoal can help remove the smell and make it more palatable. Remember, no matter the method used, it's crucial to purify the water further if necessary, as these techniques only clear the water but may not kill harmful bacteria or viruses. Always prioritize safety when sour",4.3580217361450195,"[0.7490614268606451, 0.7287949418626661, 0.5838856716321325]",0.6872473467851479,"['minilm_FM3-05-70_fixed_163', 'minilm_FM21-76_fixed_143', 'minilm_FM3-05-70_fixed_169']",0.6041666666666666,0.7536652088165283,0.6872473467851479,0.6872473467851479,0.7490614268606451
mistral+minilm,What are the best methods to purify water for drinking?,sentence,dense_minilm,mistral,minilm,"To ensure safe drinking water, it's crucial to purify any water from sources like lakes, ponds, streams, springs, or even vegetation and ground. While rainwater collected in clean containers is generally safe, water from these areas may contain harmful microorganisms.

The best methods for water purification include:
1. Boiling: Bring the water to a rolling boil for 1 minute (3 minutes at elevations above 6,500 feet) to kill most harmful bacteria and protozoa.
2. Chemical disinfection: Use iodine or chlorine tablets or solutions according to the manufacturer's instructions. For example, adding 5 drops of a 2% tincture of iodine per quart (liter) of water typically provides adequate purification.
3. Using water purification tablets: Follow the directions provided for effective purification.

Always prioritize purifying",4.341402292251587,"[0.7317351923728529, 0.7288692942165153, 0.631049558322638]",0.6972180149706687,"['minilm_FM3-05-70_sent_173', 'minilm_FM21-76_sent_132', 'minilm_FM3-05-70_sent_473']",0.6140350877192983,0.8824315667152405,0.6972180149706687,0.6972180149706687,0.7317351923728529
mistral+minilm,How do I start a fire without matches?,page,dense_minilm,mistral,minilm,"To start a fire without matches, you can use the flint and steel method - one of the oldest and most reliable ways to create sparks. Here's a step-by-step guide:

1. Gather materials: Find dry tinder (like dried grass or leaves), small twigs for kindling, and larger logs as fuel. If you only have a sparking device, having charred cloth can help hold the spark until the tinder catches fire.

2. Prepare the site: Choose an upwind location to start your fire and clear a space for it. Make sure there's no debris that could catch fire easily.

3. Create sparks: Strike a piece of carbon steel against a hard, sharp-edged rock (flint works great) to create sparks. Aim the sparks at your tinder bundle and try to get them to land on it.

4. Ignite the t",4.355383396148682,"[0.6204980787638038, 0.6090420289446018, 0.5923586757594286]",0.6072995944892781,"['minilm_FM3-05-70_page_111', 'minilm_FM21-76_page_69', 'minilm_FM21-76_page_66']",0.689922480620155,0.8043209910392761,0.6072995944892781,0.6072995944892781,0.6204980787638038
mistral+minilm,How do I start a fire without matches?,fixed_size,dense_minilm,mistral,minilm,"To start a fire without matches, you can use primitive igniters. One method is by creating a friction fire. Here's how:

1. Prepare a fire board and drill. Carve a small depression on the fire board, and create a straight drill from a suitable hardwood.

2. Loop your bowstring over the drill, place it in the precut depression, and hold a socket on top to keep it steady.

3. Saw the bow back and forth to twirl the drill, maintaining a smooth 7-11 motion. Apply downward pressure and continue sawing until you establish a fire.

4. To ensure your fire burns long enough, gather tinder, kindling, and fuel wood in advance. Once the friction fire starts, carefully add these materials to nurture it.

Another option is by using a hand drill and hearth board method,",4.363966941833496,"[0.6166482509048912, 0.603953664513223, 0.6029571297668102]",0.6078530150616414,"['minilm_FM3-05-70_fixed_185', 'minilm_FM21-76_fixed_154', 'minilm_FM3-05-70_fixed_179']",0.7355371900826446,0.7686378359794617,0.6078530150616414,0.6078530150616414,0.6166482509048912
mistral+minilm,How do I start a fire without matches?,sentence,dense_minilm,mistral,minilm,"To start a fire without matches, you can use the ""Bow Drill"" method. Here's a simple guide:

1. Find a suitable piece of wood (fire board) with a natural hollow or drill notch.
2. Carve a small cup-like depression in a dry, solid piece of wood (spindle). This will serve as your drill.
3. Gather tinder (dry, fluffy material like dried grass or wood shavings) and place it under the fire board.
4. Place the spindle on top of the tinder.
5. Loop a bowstring over the drill and apply downward pressure while sawing the bow back and forth to twirl the drill.
6. Once you establish a smooth motion, add more downward pressure and continue the friction until embers form in the tinder bed.
7. Blow gently on the embers",4.367646217346191,"[0.6393991555065661, 0.6086977566857316, 0.5970366080325373]",0.6150445067416116,"['minilm_FM21-76_sent_143', 'minilm_FM3-05-70_sent_202', 'minilm_FM3-05-70_sent_181']",0.6153846153846154,0.8285335898399353,0.6150445067416116,0.6150445067416116,0.6393991555065661
mistral+minilm,What plants are safe to eat in a survival situation?,page,dense_minilm,mistral,minilm,"In a survival situation, it's crucial to be aware that some plants can be safe to eat at certain stages of growth, while others may be poisonous. For instance, the leaves of pokeweed are edible when it first sprouts, but become toxic later on. The ripe fruit of mayapple is edible, but all other parts and the green fruit are poisonous. Always exercise caution and learn about local plants before consumption to ensure safety. It's also essential to prioritize finding edible plants as soon as possible after addressing your basic needs like water and shelter.",2.767080307006836,"[0.6924250346749843, 0.6904526221069635, 0.6443016977642052]",0.6757264515153842,"['minilm_FM3-05-70_page_157', 'minilm_FM21-76_page_99', 'minilm_FM21-76_page_110']",0.8404255319148937,0.7673986554145813,0.6757264515153842,0.6757264515153842,0.6924250346749843
mistral+minilm,What plants are safe to eat in a survival situation?,fixed_size,dense_minilm,mistral,minilm,"In a survival scenario, it's crucial to learn about local flora as some plants can be safe and nutritious food sources. Always be cautious as many plants can be toxic or harmful. To ensure safety, learn to identify edible plants such as dandelions, plantain, and wild berries like raspberries and blackberries. However, never rely solely on plants for sustenance, as a varied diet of plants, fish, and small game is ideal for maintaining strength and peace of mind in a survival situation. Always cross-reference your findings with reliable resources or consult experts when possible.",2.868088960647583,"[0.6987810213706271, 0.6596679695839637, 0.656699937567889]",0.6717163095074934,"['minilm_FM3-05-70_fixed_253', 'minilm_FM21-76_fixed_218', 'minilm_FM3-05-70_fixed_254']",0.5978260869565217,0.7573792934417725,0.6717163095074934,0.6717163095074933,0.6987810213706271
mistral+minilm,What plants are safe to eat in a survival situation?,sentence,dense_minilm,mistral,minilm,"In a survival situation, it's crucial to be cautious when foraging for edible plants. However, palms, bamboos, and common fruits often serve as reliable food sources in a tropical zone. For detailed descriptions and photographs of these plants, you can refer to Appendix B of the survival manual.

Additionally, plants can offer more than just nutrition—they can provide chemicals for preserving animal hides, poisoning fish, and camouflaging yourself and your equipment. Just remember, it's essential to identify these plants correctly before consuming them or using them for other purposes. You can find illustrations of the described plants in Appendixes B and C of the manual.",3.2318973541259766,"[0.6828953877502686, 0.6650925379598733, 0.6602038108959589]",0.6693972455353668,"['minilm_FM3-05-70_sent_430', 'minilm_FM3-05-70_sent_281', 'minilm_FM21-76_sent_210']",0.8118811881188119,0.7252710461616516,0.6693972455353668,0.6693972455353668,0.6828953877502686
mistral+minilm,How can I signal for rescue?,page,dense_minilm,mistral,minilm,"In a survival situation, signaling for rescue is crucial. To get the attention of rescuers, create man-made geometric patterns, such as triangles or SOS (three dots then three dashes then three dots) using rocks, branches, or any distinguishable materials. If possible, use reflective material to increase visibility during daylight.

If you have a radio, communicate with friendly aircraft by following the general format: state ""Mayday, Mayday,"" provide your call sign (if any), name, location, number of survivors, available landing sites, and any specific remarks like medical aid or other immediate needs. Good luck!",3.029608964920044,"[0.7457861472804288, 0.7362609903634499, 0.6416403867698701]",0.7078958414712496,"['minilm_FM3-05-70_page_317', 'minilm_FM21-76_page_200', 'minilm_FM21-76_page_208']",0.7282608695652174,0.7177069187164307,0.7078958414712496,0.7078958414712496,0.7457861472804288
mistral+minilm,How can I signal for rescue?,fixed_size,dense_minilm,mistral,minilm,"To increase your chances of being rescued, use attention-grabbing signals such as geometric patterns like straight lines, circles, triangles, or X's in uninhabited areas. A large fire, flashlight, or contrasting colors or shadows can also work. If possible, move a large, bright object slowly. Adapt these signals to your specific environment and always practice using them before an emergency arises. Additionally, learn about other signaling techniques, devices, and articles for various scenarios. Pre-planned, practiced signals may boost your chances of rescue.",2.7398338317871094,"[0.7496720332008737, 0.7296112667997215, 0.7262024326949748]",0.7351619108985233,"['minilm_FM3-05-70_fixed_551', 'minilm_FM21-76_fixed_491', 'minilm_FM21-76_fixed_493']",0.725,0.7684164047241211,0.7351619108985233,0.7351619108985233,0.7496720332008737
mistral+minilm,How can I signal for rescue?,sentence,dense_minilm,mistral,minilm,"To signal for rescue, it's crucial to evaluate your situation first. Consider whether seeking help would outweigh potential risks of capture. If friendly aircraft are nearby, using an emergency radio could be the quickest and most reliable way to communicate. Familiarize yourself with its operation instructions.

If a radio isn't available, other visual or electronic signaling devices can be used. For instance, raising a flag or reflecting material high can attract attention. Remember, always ensure your signals won't physically endanger you, as the enemy might get alerted to your location. Be prepared to act swiftly once you decide to signal.",2.9762680530548096,"[0.7288239724976739, 0.6645688426984385, 0.6488668795134791]",0.6807532315698639,"['minilm_FM21-76_sent_469', 'minilm_FM3-05-70_sent_502', 'minilm_FM3-05-70_sent_614']",0.6530612244897959,0.7730502486228943,0.6807532315698639,0.6807532315698639,0.7288239724976739
